SNo,ObservationDate,Province,Country/Region,Last Update,Confirmed,Deaths,Recovered
2689,02/28/2020,Massachusetts,US,2020-02-28T21:13:12,1.0,0.0,1.0
2690,02/28/2020,California,US,2020-02-21T05:13:09,1.0,0.0,0.0
2691,02/28/2020,California,US,2020-02-01T19:53:03,1.0,0.0,0.0
2692,02/28/2020,Wisconsin,US,2020-02-05T21:53:02,1.0,0.0,0.0
2693,02/28/2020,California,US,2020-02-01T19:53:03,1.0,0.0,0.0
2694,02/28/2020,Texas,US,2020-02-13T18:53:02,1.0,0.0,0.0
2695,02/28/2020,Washington,US,2020-02-09T07:03:04,1.0,0.0,1.0
2696,02/28/2020,Arizona,US,2020-02-25T21:23:03,1.0,0.0,1.0
2697,02/28/2020,Texas,US,2020-02-24T23:33:02,0.0,0.0,0.0
2698,02/28/2020,Nebraska,US,2020-02-24T23:33:02,0.0,0.0,0.0
2699,02/28/2020,California,US,2020-02-24T23:33:02,0.0,0.0,0.0
2740,02/29/2020,Unassigned Location (From Diamond Princess),US,2020-02-28T20:03:03,44.0,0.0,0.0
2763,02/29/2020,Washington,US,2020-02-29T22:33:03,6.0,1.0,1.0
2775,02/29/2020,California,US,2020-02-29T01:33:03,3.0,0.0,1.0
2779,02/29/2020,Illinois,US,2020-02-09T19:03:03,2.0,0.0,2.0
2780,02/29/2020,California,US,2020-02-27T20:33:02,2.0,0.0,0.0
2781,02/29/2020,California,US,2020-02-03T03:53:02,2.0,0.0,0.0
2782,02/29/2020,California,US,2020-02-21T05:43:02,2.0,0.0,1.0
2806,02/29/2020,Massachusetts,US,2020-02-28T21:13:12,1.0,0.0,1.0
2807,02/29/2020,California,US,2020-02-21T05:13:09,1.0,0.0,0.0
2808,02/29/2020,California,US,2020-02-01T19:53:03,1.0,0.0,0.0
2809,02/29/2020,Wisconsin,US,2020-02-05T21:53:02,1.0,0.0,0.0
2810,02/29/2020,California,US,2020-02-01T19:53:03,1.0,0.0,0.0
2811,02/29/2020,Oregon,US,2020-02-29T02:23:11,1.0,0.0,0.0
2812,02/29/2020,Texas,US,2020-02-13T18:53:02,1.0,0.0,0.0
2813,02/29/2020,Washington,US,2020-02-29T15:03:04,1.0,0.0,0.0
2814,02/29/2020,Arizona,US,2020-02-25T21:23:03,1.0,0.0,1.0
2816,02/29/2020,Texas,US,2020-02-24T23:33:02,0.0,0.0,0.0
2817,02/29/2020,Nebraska,US,2020-02-24T23:33:02,0.0,0.0,0.0
2818,02/29/2020,California,US,2020-02-24T23:33:02,0.0,0.0,0.0
2860,03/01/2020,Unassigned Location (From Diamond Princess),US,2020-02-28T20:03:03,44.0,0.0,0.0
2879,03/01/2020,Washington,US,2020-03-01T21:13:12,9.0,1.0,1.0
2900,03/01/2020,Illinois,US,2020-03-01T03:53:02,3.0,0.0,2.0
2901,03/01/2020,California,US,2020-02-29T01:33:03,3.0,0.0,1.0
2907,03/01/2020,California,US,2020-02-27T20:33:02,2.0,0.0,0.0
2908,03/01/2020,California,US,2020-02-03T03:53:02,2.0,0.0,0.0
2909,03/01/2020,California,US,2020-02-21T05:43:02,2.0,0.0,1.0
2910,03/01/2020,Washington,US,2020-03-01T20:23:06,2.0,0.0,0.0
2931,03/01/2020,Massachusetts,US,2020-02-28T21:13:12,1.0,0.0,1.0
2932,03/01/2020,California,US,2020-02-21T05:13:09,1.0,0.0,0.0
2933,03/01/2020,California,US,2020-02-01T19:53:03,1.0,0.0,0.0
2934,03/01/2020,Wisconsin,US,2020-02-05T21:53:02,1.0,0.0,0.0
2935,03/01/2020,California,US,2020-02-01T19:53:03,1.0,0.0,0.0
2936,03/01/2020,Oregon,US,2020-02-29T02:23:11,1.0,0.0,0.0
2937,03/01/2020,Rhode Island,US,2020-03-01T15:33:03,1.0,0.0,0.0
2938,03/01/2020,Texas,US,2020-02-13T18:53:02,1.0,0.0,0.0
2939,03/01/2020,Arizona,US,2020-02-25T21:23:03,1.0,0.0,1.0
2941,03/01/2020,Texas,US,2020-02-24T23:33:02,0.0,0.0,0.0
2942,03/01/2020,Nebraska,US,2020-02-24T23:33:02,0.0,0.0,0.0
2943,03/01/2020,California,US,2020-02-24T23:33:02,0.0,0.0,0.0
2985,03/02/2020,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45.0,0.0,0.0
3000,03/02/2020,Washington,US,2020-03-02T20:23:16,14.0,5.0,1.0
3006,03/02/2020,California,US,2020-03-02T20:33:02,9.0,0.0,1.0
3021,03/02/2020,Illinois,US,2020-03-02T20:33:02,4.0,0.0,2.0
3022,03/02/2020,Washington,US,2020-03-02T20:53:02,4.0,1.0,0.0
3037,03/02/2020,Oregon,US,2020-03-02T03:33:08,2.0,0.0,0.0
3038,03/02/2020,Rhode Island,US,2020-03-02T03:43:02,2.0,0.0,0.0
3039,03/02/2020,California,US,2020-02-27T20:33:02,2.0,0.0,0.0
3040,03/02/2020,California,US,2020-02-03T03:53:02,2.0,0.0,0.0
3041,03/02/2020,California,US,2020-02-21T05:43:02,2.0,0.0,1.0
3066,03/02/2020,Massachusetts,US,2020-02-28T21:13:12,1.0,0.0,1.0
3067,03/02/2020,New Hampshire,US,2020-03-02T20:33:02,1.0,0.0,0.0
3068,03/02/2020,Florida,US,2020-03-02T03:13:25,1.0,0.0,0.0
3069,03/02/2020,California,US,2020-02-21T05:13:09,1.0,0.0,0.0
3070,03/02/2020,California,US,2020-02-01T19:53:03,1.0,0.0,0.0
3071,03/02/2020,Wisconsin,US,2020-02-05T21:53:02,1.0,0.0,0.0
3072,03/02/2020,New York,US,2020-03-02T01:53:03,1.0,0.0,0.0
3073,03/02/2020,California,US,2020-02-01T19:53:03,1.0,0.0,0.0
3074,03/02/2020,California,US,2020-03-02T23:53:02,1.0,0.0,0.0
3075,03/02/2020,Texas,US,2020-02-13T18:53:02,1.0,0.0,0.0
3076,03/02/2020,California,US,2020-03-02T20:43:02,1.0,0.0,0.0
3077,03/02/2020,Florida,US,2020-03-02T03:23:06,1.0,0.0,0.0
3078,03/02/2020,California,US,2020-03-02T20:53:02,1.0,0.0,0.0
3079,03/02/2020,Arizona,US,2020-02-25T21:23:03,1.0,0.0,1.0
3080,03/02/2020,Oregon,US,2020-03-02T20:23:16,1.0,0.0,0.0
3082,03/02/2020,Texas,US,2020-02-24T23:33:02,0.0,0.0,0.0
3083,03/02/2020,Nebraska,US,2020-02-24T23:33:02,0.0,0.0,0.0
3084,03/02/2020,California,US,2020-02-24T23:33:02,0.0,0.0,0.0
3128,03/03/2020,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45.0,0.0,0.0
3138,03/03/2020,Washington,US,2020-03-03T20:23:05,21.0,6.0,1.0
3149,03/03/2020,California,US,2020-03-03T23:33:03,11.0,0.0,1.0
3160,03/03/2020,Washington,US,2020-03-03T20:23:05,6.0,1.0,0.0
3166,03/03/2020,Illinois,US,2020-03-02T20:33:02,4.0,0.0,2.0
3181,03/03/2020,Georgia,US,2020-03-03T03:33:02,2.0,0.0,0.0
3182,03/03/2020,New Hampshire,US,2020-03-03T23:33:03,2.0,0.0,0.0
3183,03/03/2020,Florida,US,2020-03-03T18:33:02,2.0,0.0,0.0
3184,03/03/2020,Rhode Island,US,2020-03-02T03:43:02,2.0,0.0,0.0
3185,03/03/2020,California,US,2020-02-27T20:33:02,2.0,0.0,0.0
3186,03/03/2020,California,US,2020-02-03T03:53:02,2.0,0.0,0.0
3187,03/03/2020,California,US,2020-02-21T05:43:02,2.0,0.0,1.0
3188,03/03/2020,California,US,2020-03-03T00:43:02,2.0,0.0,0.0
3189,03/03/2020,Oregon,US,2020-03-03T03:03:02,2.0,0.0,0.0
3214,03/03/2020,Massachusetts,US,2020-03-03T14:33:03,1.0,0.0,0.0
3215,03/03/2020,California,US,2020-03-03T23:53:03,1.0,0.0,0.0
3216,03/03/2020,Massachusetts,US,2020-02-28T21:13:12,1.0,0.0,1.0
3217,03/03/2020,California,US,2020-02-21T05:13:09,1.0,0.0,0.0
3218,03/03/2020,California,US,2020-02-01T19:53:03,1.0,0.0,0.0
3219,03/03/2020,Wisconsin,US,2020-03-03T15:53:03,1.0,0.0,1.0
3220,03/03/2020,Arizona,US,2020-03-03T17:33:02,1.0,0.0,0.0
3221,03/03/2020,New York,US,2020-03-02T01:53:03,1.0,0.0,0.0
3222,03/03/2020,California,US,2020-02-01T19:53:03,1.0,0.0,0.0
3223,03/03/2020,California,US,2020-03-02T23:53:02,1.0,0.0,0.0
3224,03/03/2020,Texas,US,2020-02-13T18:53:02,1.0,0.0,0.0
3225,03/03/2020,Florida,US,2020-03-02T03:23:06,1.0,0.0,0.0
3226,03/03/2020,California,US,2020-03-02T20:53:02,1.0,0.0,0.0
3227,03/03/2020,Arizona,US,2020-02-25T21:23:03,1.0,0.0,1.0
3228,03/03/2020,Oregon,US,2020-03-02T20:23:16,1.0,0.0,0.0
3229,03/03/2020,North Carolina,US,2020-03-03T20:53:02,1.0,0.0,0.0
3230,03/03/2020,New York,US,2020-03-03T14:43:03,1.0,0.0,0.0
3233,03/03/2020,Texas,US,2020-02-24T23:33:02,0.0,0.0,0.0
3234,03/03/2020,Nebraska,US,2020-02-24T23:33:02,0.0,0.0,0.0
3235,03/03/2020,California,US,2020-02-24T23:33:02,0.0,0.0,0.0
3281,03/04/2020,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45.0,0.0,0.0
3287,03/04/2020,Washington,US,2020-03-04T19:53:02,31.0,9.0,1.0
3304,03/04/2020,California,US,2020-03-03T23:33:03,11.0,0.0,1.0
3310,03/04/2020,New York,US,2020-03-04T21:23:10,10.0,0.0,0.0
3314,03/04/2020,Washington,US,2020-03-04T19:53:02,8.0,1.0,0.0
3315,03/04/2020,California,US,2020-03-04T18:13:18,7.0,0.0,0.0
3326,03/04/2020,Illinois,US,2020-03-02T20:33:02,4.0,0.0,2.0
3333,03/04/2020,California,US,2020-03-04T02:13:11,3.0,0.0,0.0
3339,03/04/2020,Georgia,US,2020-03-03T03:33:02,2.0,0.0,0.0
3340,03/04/2020,New Hampshire,US,2020-03-03T23:33:03,2.0,0.0,0.0
3341,03/04/2020,Florida,US,2020-03-03T18:33:02,2.0,0.0,0.0
3342,03/04/2020,California,US,2020-03-04T19:53:02,2.0,1.0,0.0
3343,03/04/2020,Rhode Island,US,2020-03-02T03:43:02,2.0,0.0,0.0
3344,03/04/2020,California,US,2020-02-27T20:33:02,2.0,0.0,0.0
3345,03/04/2020,California,US,2020-02-03T03:53:02,2.0,0.0,0.0
3346,03/04/2020,California,US,2020-02-21T05:43:02,2.0,0.0,1.0
3347,03/04/2020,California,US,2020-03-03T00:43:02,2.0,0.0,0.0
3348,03/04/2020,Oregon,US,2020-03-03T03:03:02,2.0,0.0,0.0
3377,03/04/2020,Massachusetts,US,2020-03-03T14:33:03,1.0,0.0,0.0
3378,03/04/2020,California,US,2020-03-03T23:53:03,1.0,0.0,0.0
3379,03/04/2020,Massachusetts,US,2020-02-28T21:13:12,1.0,0.0,1.0
3380,03/04/2020,California,US,2020-03-04T04:23:05,1.0,0.0,0.0
3381,03/04/2020,California,US,2020-02-21T05:13:09,1.0,0.0,0.0
3382,03/04/2020,Wisconsin,US,2020-03-03T15:53:03,1.0,0.0,1.0
3383,03/04/2020,Arizona,US,2020-03-03T17:33:02,1.0,0.0,0.0
3384,03/04/2020,New York,US,2020-03-02T01:53:03,1.0,0.0,0.0
3385,03/04/2020,Texas,US,2020-02-13T18:53:02,1.0,0.0,0.0
3386,03/04/2020,Florida,US,2020-03-02T03:23:06,1.0,0.0,0.0
3387,03/04/2020,California,US,2020-03-02T20:53:02,1.0,0.0,0.0
3388,03/04/2020,Arizona,US,2020-02-25T21:23:03,1.0,0.0,1.0
3389,03/04/2020,Oregon,US,2020-03-02T20:23:16,1.0,0.0,0.0
3390,03/04/2020,North Carolina,US,2020-03-03T20:53:02,1.0,0.0,0.0
3393,03/04/2020,Texas,US,2020-02-24T23:33:02,0.0,0.0,0.0
3394,03/04/2020,Nebraska,US,2020-02-24T23:33:02,0.0,0.0,0.0
3395,03/04/2020,California,US,2020-02-24T23:33:02,0.0,0.0,0.0
3442,03/05/2020,Washington,US,2020-03-05T22:03:17,51.0,10.0,1.0
3446,03/05/2020,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45.0,0.0,0.0
3457,03/05/2020,California,US,2020-03-05T22:53:03,20.0,0.0,1.0
3459,03/05/2020,Washington,US,2020-03-05T20:23:07,18.0,1.0,0.0
3460,03/05/2020,New York,US,2020-03-05T21:33:03,18.0,0.0,0.0
3471,03/05/2020,California,US,2020-03-05T21:03:14,11.0,0.0,0.0
3486,03/05/2020,Illinois,US,2020-03-05T18:33:03,5.0,0.0,2.0
3493,03/05/2020,New York,US,2020-03-05T21:03:13,4.0,0.0,0.0
3500,03/05/2020,California,US,2020-03-04T02:13:11,3.0,0.0,0.0
3501,03/05/2020,California,US,2020-03-05T20:33:03,3.0,0.0,1.0
3508,03/05/2020,New Jersey,US,2020-03-05T21:03:12,2.0,0.0,0.0
3509,03/05/2020,Georgia,US,2020-03-03T03:33:02,2.0,0.0,0.0
3510,03/05/2020,New Hampshire,US,2020-03-03T23:33:03,2.0,0.0,0.0
3511,03/05/2020,Texas,US,2020-03-05T21:53:02,2.0,0.0,0.0
3512,03/05/2020,Florida,US,2020-03-03T18:33:02,2.0,0.0,0.0
3513,03/05/2020,California,US,2020-03-04T19:53:02,2.0,1.0,0.0
3514,03/05/2020,Rhode Island,US,2020-03-02T03:43:02,2.0,0.0,0.0
3515,03/05/2020,California,US,2020-02-27T20:33:02,2.0,0.0,0.0
3516,03/05/2020,California,US,2020-02-03T03:53:02,2.0,0.0,0.0
3517,03/05/2020,California,US,2020-03-05T20:33:03,2.0,0.0,0.0
3518,03/05/2020,California,US,2020-03-03T00:43:02,2.0,0.0,0.0
3519,03/05/2020,Oregon,US,2020-03-03T03:03:02,2.0,0.0,0.0
3545,03/05/2020,Massachusetts,US,2020-03-03T14:33:03,1.0,0.0,0.0
3546,03/05/2020,California,US,2020-03-03T23:53:03,1.0,0.0,0.0
3547,03/05/2020,Massachusetts,US,2020-02-28T21:13:12,1.0,0.0,1.0
3548,03/05/2020,Nevada,US,2020-03-05T20:53:03,1.0,0.0,0.0
3549,03/05/2020,California,US,2020-03-04T04:23:05,1.0,0.0,0.0
3550,03/05/2020,Texas,US,2020-03-05T01:16:59,1.0,0.0,0.0
3551,03/05/2020,Washington,US,2020-03-05T20:23:07,1.0,0.0,0.0
3552,03/05/2020,California,US,2020-02-21T05:13:09,1.0,0.0,0.0
3553,03/05/2020,Wisconsin,US,2020-03-03T15:53:03,1.0,0.0,1.0
3554,03/05/2020,Arizona,US,2020-03-03T17:33:02,1.0,0.0,0.0
3555,03/05/2020,New York,US,2020-03-05T21:43:02,1.0,0.0,0.0
3556,03/05/2020,Texas,US,2020-02-13T18:53:02,1.0,0.0,0.0
3557,03/05/2020,Florida,US,2020-03-05T20:03:03,1.0,0.0,0.0
3558,03/05/2020,Florida,US,2020-03-02T03:23:06,1.0,0.0,0.0
3559,03/05/2020,California,US,2020-03-02T20:53:02,1.0,0.0,0.0
3560,03/05/2020,Arizona,US,2020-02-25T21:23:03,1.0,0.0,1.0
3561,03/05/2020,Oregon,US,2020-03-02T20:23:16,1.0,0.0,0.0
3562,03/05/2020,North Carolina,US,2020-03-03T20:53:02,1.0,0.0,0.0
3563,03/05/2020,Tennessee,US,2020-03-05T23:33:03,1.0,0.0,0.0
3566,03/05/2020,Texas,US,2020-02-24T23:33:02,0.0,0.0,0.0
3567,03/05/2020,Nebraska,US,2020-02-24T23:33:02,0.0,0.0,0.0
3568,03/05/2020,California,US,2020-02-24T23:33:02,0.0,0.0,0.0
3617,03/06/2020,Washington,US,2020-03-06T23:13:07,58.0,12.0,1.0
3622,03/06/2020,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45.0,0.0,0.0
3634,03/06/2020,California,US,2020-03-05T22:53:03,20.0,0.0,1.0
3635,03/06/2020,Washington,US,2020-03-06T23:13:07,19.0,1.0,0.0
3636,03/06/2020,New York,US,2020-03-06T15:43:03,19.0,0.0,0.0
3643,03/06/2020,New York,US,2020-03-06T19:13:40,16.0,0.0,0.0
3652,03/06/2020,California,US,2020-03-06T23:13:07,13.0,0.0,0.0
3668,03/06/2020,Illinois,US,2020-03-05T18:33:03,5.0,0.0,2.0
3669,03/06/2020,California,US,2020-03-06T23:13:07,5.0,1.0,0.0
3670,03/06/2020,Washington,US,2020-03-06T00:33:03,5.0,0.0,0.0
3679,03/06/2020,California,US,2020-03-06T19:43:02,3.0,0.0,0.0
3680,03/06/2020,Texas,US,2020-03-06T15:43:02,3.0,0.0,0.0
3681,03/06/2020,Maryland,US,2020-03-06T04:03:17,3.0,0.0,0.0
3682,03/06/2020,California,US,2020-03-04T02:13:11,3.0,0.0,0.0
3683,03/06/2020,California,US,2020-03-05T20:33:03,3.0,0.0,1.0
3684,03/06/2020,Massachusetts,US,2020-03-06T18:33:03,3.0,0.0,1.0
3692,03/06/2020,Massachusetts,US,2020-03-06T18:33:03,2.0,0.0,0.0
3693,03/06/2020,New Jersey,US,2020-03-05T21:03:12,2.0,0.0,0.0
3694,03/06/2020,Colorado,US,2020-03-06T23:33:02,2.0,0.0,0.0
3695,03/06/2020,Georgia,US,2020-03-03T03:33:02,2.0,0.0,0.0
3696,03/06/2020,New Hampshire,US,2020-03-03T23:33:03,2.0,0.0,0.0
3697,03/06/2020,Florida,US,2020-03-03T18:33:02,2.0,0.0,0.0
3698,03/06/2020,Arizona,US,2020-03-06T18:33:03,2.0,0.0,0.0
3699,03/06/2020,Rhode Island,US,2020-03-02T03:43:02,2.0,0.0,0.0
3700,03/06/2020,California,US,2020-02-27T20:33:02,2.0,0.0,0.0
3701,03/06/2020,California,US,2020-02-03T03:53:02,2.0,0.0,0.0
3702,03/06/2020,California,US,2020-03-05T20:33:03,2.0,0.0,0.0
3703,03/06/2020,California,US,2020-03-03T00:43:02,2.0,0.0,0.0
3704,03/06/2020,Colorado,US,2020-03-06T01:29:39,2.0,0.0,0.0
3705,03/06/2020,Oregon,US,2020-03-03T03:03:02,2.0,0.0,0.0
3734,03/06/2020,California,US,2020-03-03T23:53:03,1.0,0.0,0.0
3735,03/06/2020,North Carolina,US,2020-03-06T16:13:15,1.0,0.0,0.0
3736,03/06/2020,Nevada,US,2020-03-05T20:53:03,1.0,0.0,0.0
3737,03/06/2020,Pennsylvania,US,2020-03-06T15:33:03,1.0,0.0,0.0
3738,03/06/2020,Nebraska,US,2020-03-06T23:33:02,1.0,0.0,0.0
3739,03/06/2020,Kentucky,US,2020-03-06T23:23:03,1.0,0.0,0.0
3740,03/06/2020,Georgia,US,2020-03-06T17:53:03,1.0,0.0,0.0
3741,03/06/2020,Texas,US,2020-03-05T01:16:59,1.0,0.0,0.0
3742,03/06/2020,Washington,US,2020-03-05T20:23:07,1.0,0.0,0.0
3743,03/06/2020,California,US,2020-02-21T05:13:09,1.0,0.0,0.0
3744,03/06/2020,Wisconsin,US,2020-03-03T15:53:03,1.0,0.0,1.0
3745,03/06/2020,Indiana,US,2020-03-06T17:13:12,1.0,0.0,0.0
3746,03/06/2020,Massachusetts,US,2020-03-06T01:29:39,1.0,0.0,0.0
3747,03/06/2020,New York,US,2020-03-06T14:43:15,1.0,0.0,0.0
3748,03/06/2020,Massachusetts,US,2020-03-06T02:33:03,1.0,0.0,0.0
3749,03/06/2020,Minnesota,US,2020-03-06T23:23:03,1.0,0.0,0.0
3750,03/06/2020,Texas,US,2020-02-13T18:53:02,1.0,0.0,0.0
3751,03/06/2020,Florida,US,2020-03-05T20:03:03,1.0,0.0,0.0
3752,03/06/2020,Florida,US,2020-03-02T03:23:06,1.0,0.0,0.0
3753,03/06/2020,California,US,2020-03-02T20:53:02,1.0,0.0,0.0
3754,03/06/2020,Arizona,US,2020-02-25T21:23:03,1.0,0.0,1.0
3755,03/06/2020,Oregon,US,2020-03-02T20:23:16,1.0,0.0,0.0
3756,03/06/2020,North Carolina,US,2020-03-03T20:53:02,1.0,0.0,0.0
3757,03/06/2020,Nevada,US,2020-03-06T19:43:02,1.0,0.0,0.0
3758,03/06/2020,Pennsylvania,US,2020-03-06T16:13:15,1.0,0.0,0.0
3759,03/06/2020,Tennessee,US,2020-03-05T23:33:03,1.0,0.0,0.0
3760,03/06/2020,California,US,2020-03-06T20:13:14,1.0,0.0,0.0
3765,03/06/2020,Texas,US,2020-02-24T23:33:02,0.0,0.0,0.0
3766,03/06/2020,Nebraska,US,2020-02-24T23:33:02,0.0,0.0,0.0
3767,03/06/2020,California,US,2020-02-24T23:33:02,0.0,0.0,0.0
3816,03/07/2020,Washington,US,2020-03-07T20:23:03,71.0,15.0,1.0
3818,03/07/2020,New York,US,2020-03-07T18:23:05,57.0,0.0,0.0
3824,03/07/2020,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45.0,0.0,0.0
3827,03/07/2020,California,US,2020-03-07T23:43:03,32.0,0.0,1.0
3830,03/07/2020,Washington,US,2020-03-07T20:23:03,27.0,1.0,0.0
3837,03/07/2020,Grand Princess Cruise Ship,US,2020-03-07T01:33:02,21.0,0.0,0.0
3847,03/07/2020,California,US,2020-03-07T23:53:03,14.0,0.0,0.0
3854,03/07/2020,New York,US,2020-03-07T18:23:05,11.0,0.0,0.0
3859,03/07/2020,California,US,2020-03-07T23:53:03,9.0,0.0,0.0
3868,03/07/2020,Illinois,US,2020-03-07T01:53:03,6.0,0.0,2.0
3873,03/07/2020,Texas,US,2020-03-07T05:13:03,5.0,0.0,0.0
3874,03/07/2020,California,US,2020-03-06T23:13:07,5.0,1.0,0.0
3875,03/07/2020,Washington,US,2020-03-06T00:33:03,5.0,0.0,0.0
3881,03/07/2020,New Jersey,US,2020-03-07T02:53:02,4.0,0.0,0.0
3882,03/07/2020,New York,US,2020-03-07T00:03:28,4.0,0.0,0.0
3889,03/07/2020,California,US,2020-03-06T19:43:02,3.0,0.0,0.0
3890,03/07/2020,Colorado,US,2020-03-07T01:53:03,3.0,0.0,0.0
3891,03/07/2020,Texas,US,2020-03-07T02:03:30,3.0,0.0,0.0
3892,03/07/2020,Georgia,US,2020-03-07T16:53:03,3.0,0.0,0.0
3893,03/07/2020,Arizona,US,2020-03-07T19:53:02,3.0,0.0,1.0
3894,03/07/2020,Maryland,US,2020-03-06T04:03:17,3.0,0.0,0.0
3895,03/07/2020,California,US,2020-03-04T02:13:11,3.0,0.0,0.0
3896,03/07/2020,Rhode Island,US,2020-03-07T02:23:08,3.0,0.0,0.0
3897,03/07/2020,California,US,2020-03-05T20:33:03,3.0,0.0,1.0
3898,03/07/2020,Massachusetts,US,2020-03-06T18:33:03,3.0,0.0,1.0
3899,03/07/2020,Oregon,US,2020-03-07T20:13:14,3.0,0.0,0.0
3904,03/07/2020,Massachusetts,US,2020-03-06T18:33:03,2.0,0.0,0.0
3905,03/07/2020,California,US,2020-03-07T13:13:14,2.0,0.0,0.0
3906,03/07/2020,Florida,US,2020-03-07T04:43:02,2.0,0.0,0.0
3907,03/07/2020,Colorado,US,2020-03-06T23:33:02,2.0,0.0,0.0
3908,03/07/2020,Connecticut,US,2020-03-07T20:13:14,2.0,0.0,0.0
3909,03/07/2020,Georgia,US,2020-03-07T16:53:03,2.0,0.0,0.0
3910,03/07/2020,New Hampshire,US,2020-03-03T23:33:03,2.0,0.0,0.0
3911,03/07/2020,Florida,US,2020-03-03T18:33:02,2.0,0.0,0.0
3912,03/07/2020,Florida,US,2020-03-07T16:43:02,2.0,0.0,0.0
3913,03/07/2020,Arizona,US,2020-03-07T17:13:23,2.0,0.0,0.0
3914,03/07/2020,New York,US,2020-03-07T16:43:02,2.0,0.0,0.0
3915,03/07/2020,California,US,2020-02-27T20:33:02,2.0,0.0,0.0
3916,03/07/2020,California,US,2020-02-03T03:53:02,2.0,0.0,0.0
3917,03/07/2020,California,US,2020-03-03T00:43:02,2.0,0.0,0.0
3918,03/07/2020,New York,US,2020-03-07T18:23:05,2.0,0.0,0.0
3919,03/07/2020,Colorado,US,2020-03-06T01:29:39,2.0,0.0,0.0
3949,03/07/2020,South Carolina,US,2020-03-07T01:53:03,1.0,0.0,0.0
3950,03/07/2020,North Carolina,US,2020-03-06T16:13:15,1.0,0.0,0.0
3951,03/07/2020,Nevada,US,2020-03-05T20:53:03,1.0,0.0,0.0
3952,03/07/2020,Washington,US,2020-03-07T20:03:07,1.0,0.0,0.0
3953,03/07/2020,Georgia,US,2020-03-07T16:53:03,1.0,0.0,0.0
3954,03/07/2020,Utah,US,2020-03-07T04:43:02,1.0,0.0,0.0
3955,03/07/2020,Pennsylvania,US,2020-03-06T15:33:03,1.0,0.0,0.0
3956,03/07/2020,Nebraska,US,2020-03-06T23:33:02,1.0,0.0,0.0
3957,03/07/2020,Colorado,US,2020-03-07T01:13:21,1.0,0.0,0.0
3958,03/07/2020,Kentucky,US,2020-03-06T23:23:03,1.0,0.0,0.0
3959,03/07/2020,Washington,US,2020-03-05T20:23:07,1.0,0.0,0.0
3960,03/07/2020,Hawaii,US,2020-03-07T02:03:30,1.0,0.0,0.0
3961,03/07/2020,California,US,2020-02-21T05:13:09,1.0,0.0,0.0
3962,03/07/2020,Oregon,US,2020-03-07T20:03:06,1.0,0.0,0.0
3963,03/07/2020,Washington,US,2020-03-07T16:43:02,1.0,0.0,0.0
3964,03/07/2020,South Carolina,US,2020-03-07T02:03:30,1.0,0.0,0.0
3965,03/07/2020,Oregon,US,2020-03-07T20:13:14,1.0,0.0,0.0
3966,03/07/2020,California,US,2020-03-07T20:13:14,1.0,0.0,0.0
3967,03/07/2020,Wisconsin,US,2020-03-03T15:53:03,1.0,0.0,1.0
3968,03/07/2020,Indiana,US,2020-03-06T17:13:12,1.0,0.0,0.0
3969,03/07/2020,Massachusetts,US,2020-03-07T03:53:03,1.0,0.0,0.0
3970,03/07/2020,Washington,US,2020-03-07T03:13:44,1.0,0.0,0.0
3971,03/07/2020,Massachusetts,US,2020-03-07T03:53:03,1.0,0.0,0.0
3972,03/07/2020,Minnesota,US,2020-03-06T23:23:03,1.0,0.0,0.0
3973,03/07/2020,Texas,US,2020-02-13T18:53:02,1.0,0.0,0.0
3974,03/07/2020,California,US,2020-03-07T23:43:03,1.0,0.0,0.0
3975,03/07/2020,Florida,US,2020-03-05T20:03:03,1.0,0.0,0.0
3976,03/07/2020,Florida,US,2020-03-02T03:23:06,1.0,0.0,0.0
3977,03/07/2020,California,US,2020-03-02T20:53:02,1.0,0.0,0.0
3978,03/07/2020,Oklahoma,US,2020-03-07T04:43:02,1.0,0.0,0.0
3979,03/07/2020,Oregon,US,2020-03-02T20:23:16,1.0,0.0,0.0
3980,03/07/2020,North Carolina,US,2020-03-03T20:53:02,1.0,0.0,0.0
3981,03/07/2020,Nevada,US,2020-03-06T19:43:02,1.0,0.0,0.0
3982,03/07/2020,Pennsylvania,US,2020-03-06T16:13:15,1.0,0.0,0.0
3983,03/07/2020,Tennessee,US,2020-03-05T23:33:03,1.0,0.0,0.0
3984,03/07/2020,California,US,2020-03-06T20:13:14,1.0,0.0,0.0
3989,03/07/2020,Texas,US,2020-02-24T23:33:02,0.0,0.0,0.0
3990,03/07/2020,Texas,US,2020-03-07T19:53:02,0.0,0.0,0.0
3991,03/07/2020,Nebraska,US,2020-02-24T23:33:02,0.0,0.0,0.0
3992,03/07/2020,California,US,2020-02-24T23:33:02,0.0,0.0,0.0
4038,03/08/2020,Washington,US,2020-03-08T20:23:09,83.0,17.0,1.0
4039,03/08/2020,New York,US,2020-03-08T18:03:07,83.0,0.0,0.0
4050,03/08/2020,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45.0,0.0,0.0
